IATA_airport_code;Airport_lat;Airport_lon
TOY;36.648333;137.1875
TZX;40.995108;39.789728
TSR;45.809861;21.337861
TST;7.508744;99.616578
TGM;46.467714;24.412525
TPS;37.911403;12.487961
TDX;12.274572;102.318958
SUU;38.262692;-121.927464
TCB;26.745336;-77.391269
TTN;40.276692;-74.813469
YTR;44.118889;-77.528056
PUU;0.505228;-76.500836
TSF;45.6484;12.194422
PSC;46.2647;-119.119
HTS;38.3667;-82.558
TRI;36.4752222;-82.4074167
KTM;27.696583;85.3591
ZQF;49.8635;6.788167
TIP;32.663544;13.159011
THN;58.318056;12.345
TCS;33.236944;-107.27175
VCA;10.0851;105.712
TTS;-16.75;47.617
TSH;-6.43833;20.7947
MAT;-5.79961;13.4404
WTS;-18.75;46.05
CNW;31.637831;-97.074139
TSJ;34.284889;129.33055
TDD;-14.818739;-64.918019
PSZ;-18.975281;-57.820586
TUB;-23.365353;-149.524072
TUS;32.116083;-110.941028
TCC;35.182777;-103.603186
TUV;9.088994;-62.094175
TUR;-3.786008;-49.720267
TFI;-9.07595;149.32
TUG;17.6383;121.731
YUB;69.433334;-133.026389
ZFN;64.0833333;-125.5833333
TUL;36.198389;-95.888111
DNP;28.111111;82.294167
TMI;27.315;87.193333
CXP;-7.645056;109.033911
TXN;29.7333;118.256
TUP;34.2681;-88.7699
TUI;31.692683;38.7312
BRQ;49.151269;16.694433
TUK;25.9864;63.0302
TRB;25.986369;63.030167
CRZ;39.083333;63.602222
KRW;40.063333;53.007222
TKU;60.514142;22.262808
TCL;33.220627;-87.611403
HVN;41.26375;-72.886806
ENS;52.27;6.874167
NXP;34.296161;-116.162203
TYR;32.354139;-95.402386
PAM;30.069567;-85.575417
LTA;-23.824417;30.329306
ZTB;50.6744;-59.3836
UTP;12.679944;101.005028
UAH;-8.93611;-139.552
UAP;-9.35167;-140.078
QUB;26.5675;12.8231
UBA;-19.765;-47.964778
UBP;15.251278;104.870231
UDR;24.617697;73.8961
UTH;17.386436;102.788247
UFA;54.557511;55.874417
DYR;64.7349;177.741
UGO;-7.603067;15.027822
UJE;8.92806;165.762
UCT;63.340297;53.482592
HLH;46.083;122.017
USN;35.593494;129.351722
YHI;70.762778;-117.806111
ULY;54.401;48.8027
ULB;-16.333;168.283
UME;63.791828;20.282758
YUD;56.5361;-76.5183
DUT;53.900139;-166.5435
UNI;12.583;-61.417
SCE;40.849278;-77.848694
JUV;72.7902;-56.1306
UTN;-28.399097;21.260239
UPP;20.265256;-155.859989
URJ;60.1;64.83
URA;51.150833;51.543056
YBE;59.5614;-108.481
UGC;41.5843;60.6417
OMH;37.6681;45.0687
ATD;-8.87333;161.011
USQ;38.6815;29.4717
USH;-54.843278;-68.29575
IPN;-19.470722;-42.487583
USK;66.00077;57.221113
UKK;50.0366;82.4942
UIK;58.08;108.08
UII;16.091667;-86.8875
UTK;11.222;169.852
QVY;60.896394;26.938353
MCX;42.816822;47.652294
UDJ;48.6343;22.2634
HKV;41.976375;25.589817
ANU;17.136749;-61.792667
VAA;63.05065;21.762175
BDQ;22.336164;73.226289
TRD;63.457556;10.92425
FAE;62.063628;-7.277219
YVO;48.053333;-77.782778
BEL;-1.37925;-48.476292
TUF;47.432222;0.727606
HVG;70.99;25.83
VDZ;61.133949;-146.248342
VLD;30.7825;-83.2767
VLC;39.489314;-0.481625
VLS;-16.7961;168.177
LID;52.166139;4.417944
VLL;41.706111;-4.851944
VDP;9.222028;-65.993583
LMM;25.685194;-109.080806
URO;49.384172;1.1748
HRL;26.2285;-97.654389
VNY;34.209811;-118.489972
VAN;38.468219;43.3323
END;36.339167;-97.9165
NEV;17.2057;-62.5899
CXH;49.289722;-123.115833
YHC;49.2944;-123.111
YVR;49.193889;-123.184444
VBG;34.737333;-120.584306
VVC;4.167875;-73.613761
VAI;-2.69717;141.302
VBV;-17.269;-178.976
VNS;25.452358;82.859342
VRK;62.171111;27.868611
VAR;43.232072;27.825106
VST;59.589444;16.633611
VAV;-18.585336;-173.961717
VCE;45.505278;12.351944
VTS;57.3578;21.5442
VNT;57.357778;21.544167
JUI;53.681572;7.055731
YVG;53.355833;-110.82389
VRB;27.655556;-80.417944
VEY;63.424303;-20.278875
BZR;43.323522;3.353903
VIC;45.573411;11.52955
VFA;-18.095881;25.839006
YWH;48.422778;-123.3875
YYJ;48.646944;-123.425833
VCT;28.8526;-96.9185
VCD;-16.4033;131.002
VGO;42.2318;-8.626775
AES;62.560372;6.110164
VGA;16.530433;80.796847
VRL;41.274334;-7.720472
VNX;-22.018431;35.313297
VHM;64.579083;16.833575
BVH;-12.694375;-60.098269
VDR;-31.945183;-65.146283
VLG;-37.235408;-57.029239
VRN;45.395706;10.888533
VNO;54.634133;25.285767
CYO;21.616453;-81.545989
VII;18.7376;105.671
VRC;13.5764;124.206
CPQ;-23.0074;-47.1345
VCP;-23.007383;-47.134522
VIJ;18.4464;-64.4275
VIR;-29.770606;31.058406
VVI;-17.644756;-63.135364
VBY;57.662797;18.346211
VTZ;17.721167;83.224483
VTB;55.1265;30.349639
VIT;42.882836;-2.724469
AAQ;45.002097;37.347272
VDC;-14.8628;-40.8631
VKO;55.591531;37.261486
VOH;-13.375834;50.002777
VPN;65.7206;-14.8506
VKT;67.4886;63.9931
VRU;-26.982408;24.728756
KDV;-19.0581;178.157
VRY;67.6667;12.6833
YWK;52.921944;-66.864444
ACT;31.611289;-97.230519
WTN;53.166167;-0.523811
EWD;20.5043;45.1996
WGA;-35.165278;147.466389
MOF;-8.640647;122.236889
SWA;23.4;116.683
MUE;20.001328;-155.668108
K03;70.613378;-159.86035
WJR;1.733239;40.091606
WKJ;45.404167;141.800833
JRB;40.701214;-74.009028
ALW;46.0949;-118.288
AXA;18.204834;-63.055084
WLS;-13.238281;-176.199228
WAL;37.940194;-75.466389
BWF;54.131167;-3.263667
WMX;-4.102511;138.957372
WKA;-44.722222;169.245556
WOT;23.370833;119.494444
WAG;-39.962222;175.025278
WXN;30.8361;108.406
WBM;-5.6433;143.895
SYU;-10.2083;142.825
TJG;-2.21656;115.436
IAD;38.944533;-77.455811
YKQ;51.4733;-78.7583
WAT;52.1872;-7.086964
ALO;42.5571;-92.4003
YKF;43.460833;-80.378611
ART;43.991922;-76.021739
ATY;44.914;-97.1547
YQH;60.116389;-128.8225
VTE;17.988322;102.563256
UGN;42.422161;-87.867908
TBN;37.741631;-92.140736
YWP;52.9597;-87.3689
WEF;36.6467;119.119
WEH;37.1871;122.229
WEI;-12.678611;141.925278
EJH;26.198553;36.476381
WEL;-27.998;26.669586
WLG;-41.327221;174.805278
YNC;53.0106;-78.8311
ENV;40.718694;-114.030889
WNZ;27.9122;120.852
IWS;29.818194;-95.672611
HPN;41.066959;-73.707575
GWT;54.91325;8.340472
BFF;41.874;-103.596
WST;53.3522;-6.48611
CEF;42.194014;-72.534783
WSZ;-41.738056;171.580833
WRY;59.3503;-2.95
QKT;50.817222;3.204722
WWK;-3.583828;143.669186
WHK;-37.920556;176.914167
YXN;62.24;-92.5981
WRE;-35.768333;174.365
YLE;63.1317;-117.246
HHI;21.4835;-158.039667
GTB;44.055619;-75.719458
NUW;48.351803;-122.655906
YWS;50.1436;-122.949
YZU;54.14389;-115.786667
YXY;60.709553;-135.067269
SZL;38.730306;-93.547864
NSE;30.724167;-87.021944
WYA;-33.0589;137.514
YVV;44.745834;-81.107222
ICT;37.649944;-97.433056
WIC;58.458889;-3.093056
BRW;71.285446;-156.766003
WVN;53.504833;8.053333
AVP;41.338478;-75.723403
OKC;35.393089;-97.600733
HOU;29.645419;-95.278889
CLM;48.1202;-123.5
YWM;52.5669;-55.7847
YWL;52.183056;-122.054167
IPT;41.241836;-76.921094
NXX;40.199833;-75.148167
YIP;42.237928;-83.530408
ILM;34.270615;-77.902569
WUN;-26.6292;120.221
WDH;-22.486667;17.4625
WNR;-25.4131;142.667
YQG;42.275556;-82.955556
INK;31.779628;-103.201361
YWG;49.910036;-97.239886
YAV;50.056389;-97.0325
WIN;-22.3636;143.086
WPM;-8.78822;142.882
WRZ;6.25449;81.2352
WOE;51.449092;4.342031
KLU;46.642514;14.337739
WJA;7.083;171.133
GGW;48.2125;-106.615
ZWL;58.1069;-103.172
WOL;-34.5611;150.789
KDI;-4.081608;122.418231
PRY;-25.653858;28.224231
WJU;37.4381;127.96
BHE;-41.518333;173.870278
UMR;-31.144167;136.816944
WRL;43.9657;-107.951
WTO;10.1733;166.003
WTE;9.46667;170.233
WRG;56.4843;-132.37
LHW;31.889097;-81.562333
FFO;39.826111;-84.048332
YWY;63.209444;-123.436667
KMG;24.992364;102.743536
WNN;52.8939;-89.2892
TYN;37.746897;112.628428
WUX;31.4944;120.429
NNG;22.608267;108.172442
BWT;-40.9989;145.731
XGN;-16.755417;14.965344
GZM;36.027222;14.272778
XFN;32.1506;112.291
XIY;34.447119;108.751592
HGH;30.229503;120.434453
XKH;19.449997;103.158333
XIL;43.9156;115.964
XNN;36.5275;102.043
CGO;34.519672;113.840889
OAX;16.999906;-96.726639
XUZ;34.16;117.11
BYC;-21.960925;-63.651669
YKM;46.5682;-120.544
JOS;9.639828;8.86905
KUM;30.385569;130.659017
YKS;62.09325;129.770672
XMY;-9.90111;142.776
GAJ;38.411894;140.371331
UBJ;33.93;131.278611
ASK;6.903167;-5.365581
HDN;40.481181;-107.21766
ENY;36.6369;109.554
YNZ;33.3856;120.125
RGN;16.907305;96.133222
YNY;38.0613;128.669
YNJ;42.8828;129.451
YAO;3.836039;11.523461
YAP;9.498911;138.082497
EJA;7.024331;-73.8068
GZA;31.246389;34.276111
AZD;31.904908;54.276503
CRW;38.373147;-81.593189
YEC;36.631933;128.35485
PKC;53.167889;158.453669
YZF;62.462778;-114.440278
COD;44.520194;-109.023806
YNB;24.144244;38.06335
EIE;58.4742;92.1125
RSU;34.842328;127.61685
YEO;51.009358;-2.638819
YBP;28.800278;104.544444
YIH;30.671;111.441
INC;38.481944;106.009167
YIN;43.9558;81.3303
YIW;29.3447;120.032
OKO;35.748492;139.348483
YOL;9.257553;12.430422
OGN;24.466944;122.977778
ZAC;56.0894;-96.0892
OKR;-9.75703;143.411
YQV;51.264721;-102.461667
RNJ;27.043964;128.401517
JOK;56.7006;47.9047
YNG;41.260736;-80.679097
UYN;38.2692;109.731
YUM;32.656578;-114.60598
IWA;56.939444;40.940833
TAS;41.257861;69.281186
ZAD;44.108269;15.346697
ZAG;45.742931;16.068778
ZAH;29.475686;60.906189
ZAM;6.922419;122.059633
ZMM;20.045036;-102.275955
ZNZ;-6.222025;39.224886
OZH;47.867;35.3157
ZAZ;41.666242;-1.041553
ZAR;11.130192;7.685806
DJE;33.875031;10.775461
TLM;35.016667;-1.45
ZHA;21.2144;110.358
ZAT;27.3256;103.755
DZN;47.7083;67.7333
DZH;47.708333;67.733333
PZH;31.358381;69.463606
ZGC;36.515242;103.620775
HSN;29.9342;122.362
DLC;38.965667;121.5386
ZUH;22.0064;113.376
IEV;50.401694;30.449697
DAC;23.843333;90.397781
ZIG;12.555617;-16.281783
ZND;13.778997;8.983761
ORG;5.81108;-55.1907
MCZ;-9.510808;-35.791678
ZRH;47.464722;8.549167
EVN;40.147275;44.395881
AGH;56.2961;12.8471
IDY;46.7186;-2.39111
ILP;-22.5889;167.456
OSD;63.1944;14.5003
LCJ;51.7219;19.3981
ILZ;49.2315;18.6135
